Test Virus,Reference Virus,Distance
A/Astrakhan/01/2021,A/Bangladesh/4005/2020,3.015693807105145
A/Astrakhan/05/2021,A/Bangladesh/4005/2020,1.015693807105146
A/Astrakhan/07/2021,A/Bangladesh/4005/2020,0.015693807105146007
A/Austria/1491740/2022,A/Bangladesh/4005/2020,2.015693807105145
A/Austria/1494246/2022,A/Bangladesh/4005/2020,2.015693807105145
A/Austria/1496862/2022,A/Bangladesh/4005/2020,2.015693807105145
A/Austria/1497981/2022,A/Bangladesh/4005/2020,2.015693807105145
A/Austria/1499572/2022,A/Bangladesh/4005/2020,1.015693807105146
A/Austria/1501955/2022,A/Bangladesh/4005/2020,1.015693807105146
A/Austria/1502410/2022,A/Bangladesh/4005/2020,1.015693807105146
A/Austria/1502449/2022,A/Bangladesh/4005/2020,1.015693807105146
A/Austria/1503342/2022,A/Bangladesh/4005/2020,2.015693807105145
A/Austria/1503368/2022,A/Bangladesh/4005/2020,1.015693807105146
A/Austria/1503823/2022,A/Bangladesh/4005/2020,1.015693807105146
A/Austria/1503824/2022,A/Bangladesh/4005/2020,1.015693807105146
A/Austria/1503854/2022,A/Bangladesh/4005/2020,1.015693807105146
A/Austria/1504127/2022,A/Bangladesh/4005/2020,1.015693807105146
A/Austria/1504529/2022,A/Bangladesh/4005/2020,2.015693807105145
A/Austria/1504561/2022,A/Bangladesh/4005/2020,2.015693807105145
A/Austria/1504562/2022,A/Bangladesh/4005/2020,1.015693807105146
A/Austria/1504938/2022,A/Bangladesh/4005/2020,2.015693807105145
A/Austria/1504943/2022,A/Bangladesh/4005/2020,0.015693807105146007
A/Austria/1504947/2022,A/Bangladesh/4005/2020,1.015693807105146
A/Austria/1505342/2022,A/Bangladesh/4005/2020,0.015693807105146007
A/Austria/1505762/2022,A/Bangladesh/4005/2020,2.015693807105145
A/Austria/1505788/2022,A/Bangladesh/4005/2020,2.015693807105145
A/Austria/1506181/2022,A/Bangladesh/4005/2020,2.015693807105145
A/Austria/1506576/2022,A/Bangladesh/4005/2020,1.015693807105146
A/Austria/1506583/2022,A/Bangladesh/4005/2020,1.015693807105146
A/Austria/1507013/2022,A/Bangladesh/4005/2020,1.015693807105146
A/Austria/1507395/2022,A/Bangladesh/4005/2020,2.015693807105145
A/Austria/1508277/2022,A/Bangladesh/4005/2020,1.015693807105146
A/Austria/1509468/2022,A/Bangladesh/4005/2020,1.015693807105146
A/Austria/1510167/2022,A/Bangladesh/4005/2020,2.015693807105145
A/Austria/1510472/2022,A/Bangladesh/4005/2020,1.015693807105146
A/Austria/1510800/2022,A/Bangladesh/4005/2020,2.015693807105145
A/Austria/1512885/2022,A/Bangladesh/4005/2020,1.015693807105146
A/Austria/1513777/2022,A/Bangladesh/4005/2020,1.015693807105146
A/Austria/1513783/2022,A/Bangladesh/4005/2020,2.015693807105145
A/Austria/1513868/2022,A/Bangladesh/4005/2020,2.015693807105145
A/Austria/1514532/2022,A/Bangladesh/4005/2020,1.015693807105146
A/Baabda.LBN/7462/2021,A/Bangladesh/4005/2020,2.015693807105145
A/Baabda.LBN/7463/2021,A/Bangladesh/4005/2020,1.015693807105146
A/Baabda/5555/2021,A/Bangladesh/4005/2020,3.015693807105145
A/Baalbeck.LBN/7288/2021,A/Bangladesh/4005/2020,2.015693807105145
A/Baden-Wurttemberg/1/2021,A/Bangladesh/4005/2020,3.015693807105145
A/Baden-Wurttemberg/2/2021,A/Bangladesh/4005/2020,1.015693807105146
A/Baden-Wurttemberg/27/2022,A/Bangladesh/4005/2020,2.015693807105145
A/Baden-Wurttemberg/5/2022,A/Bangladesh/4005/2020,1.015693807105146
A/Baden-Wurttemberg/6/2022,A/Bangladesh/4005/2020,2.015693807105145
A/Baden-Wurttemberg/8/2022,A/Bangladesh/4005/2020,1.015693807105146
A/Baleares/9868/2021,A/Bangladesh/4005/2020,2.015693807105145
A/Bangladesh/4005/2020,A/Bangladesh/4005/2020,0.0
A/Alabama/5/2010,A/Bangladesh/5071/2011,0.0
A/Albania/289813/2022,A/Bangui/172/2024,0.0
A/Albania/289813/2022,A/BanskaBystrica/83/2024,0.0
A/Bangladesh/4005/2020,A/Barka/72126850/2021,0.0
A/Albania/289813/2022,A/Basse_Normandie/02105/2023,0.0
A/Almaty/2958/2013,A/Bayern/1/2014,1.9999999999999991
A/Athens/112/2012,A/Bayern/1/2014,0.0
A/Albania/289813/2022,A/Bayern/10/2023,0.0
A/Albania/289813/2022,A/Bayern/11/2023,0.0
A/Albania/289813/2022,A/Bayern/13/2023,0.0
A/Almaty/2958/2013,A/Bayern/139/2013,1.0
A/Athens/112/2012,A/Bayern/139/2013,0.0
A/Bangladesh/4005/2020,A/Bayern/16/2022,0.0
A/Annecy/1138/2005,A/Bayern/18/2006,0.0
A/Annecy/1138/2005,A/Bayern/19/2006,0.0
A/Annecy/1138/2005,A/Bayern/20/2006,0.0
A/Annecy/1138/2005,A/Bayern/21/2006,0.0
A/Anhui/1238/2005,A/Bayern/3/2006,0.0
A/Annecy/1138/2005,A/Bayern/3/2006,0.0
A/Almaty/2958/2013,A/Bayern/3/2014,1.0
A/Athens/112/2012,A/Bayern/3/2014,0.0
A/Algeria/453/06,A/Bayern/4/2006,5.459431618637297
A/Anhui/1238/2005,A/Bayern/4/2006,2.4594316186372973
A/Annecy/1138/2005,A/Bayern/4/2006,2.4594316186372973
A/Astrakhan/60/07,A/Bayern/4/2006,5.459431618637297
A/Bayern/4/2006,A/Bayern/4/2006,0.0
A/Bangladesh/4005/2020,A/Bayern/4/2022,0.0
A/Bangladesh/4005/2020,A/Bayern/7/2022,0.0
A/Alabama/5/2010,A/Bayern/87/2011,0.0
A/Alabama/5/2010,A/Bayern/88/2011,0.0
A/Bangladesh/4005/2020,A/Bayern/9/2022,0.0
A/Bangladesh/4005/2020,A/Bazoureyeh.LBN/7037/2021,0.0
A/Bangladesh/4005/2020,A/Beirut/5509/2021,0.0
A/Bangladesh/4005/2020,A/Beirut/5517/2021,0.0
A/Bangladesh/4005/2020,A/Beirut/5518/2021,0.0
A/Bangladesh/4005/2020,A/Beirut/5788/2021,0.0
A/Bayern/4/2006,A/Belarus/340/2007,0.0
A/Albania/289813/2022,A/Belgium/101/2023,0.0
A/Albania/289813/2022,A/Belgium/106/2023,0.0
A/Albania/289813/2022,A/Belgium/110/2023,0.0
A/Albania/289813/2022,A/Belgium/112/2023,0.0
A/Almaty/2958/2013,A/Belgium/13G1308/2013,1.0
A/Athens/112/2012,A/Belgium/13G1308/2013,0.0
A/Almaty/2958/2013,A/Belgium/13G1346/2013,1.9999999999999991
A/Athens/112/2012,A/Belgium/13G1346/2013,0.0
A/Almaty/2958/2013,A/Belgium/14H0010/2014,0.0
A/Almaty/2958/2013,A/Belgium/14S0070/2014,0.0
A/Almaty/2958/2013,A/Belgium/14S0265/2014,0.0
A/Albania/289813/2022,A/Belgium/2817/2024,0.0
A/Albania/289813/2022,A/Belgium/2908/2024,0.0
A/Albania/289813/2022,A/Belgium/3181/2024,0.0
A/Albania/289813/2022,A/Belgium/3661/2024,0.0
A/Albania/289813/2022,A/Belgium/4741/2024,0.0
A/Albania/289813/2022,A/Belgium/518/2024,0.0
A/Albania/289813/2022,A/Belgium/83/2023,0.0
A/Albania/289813/2022,A/Belgium/93/2023,0.0
A/Albania/289813/2022,A/Belgium/94/2023,0.0
A/Albania/289813/2022,A/Belgium/96/2023,0.0
A/Bangladesh/4005/2020,A/Belgium/G0096/2022,0.0
A/Bangladesh/4005/2020,A/Belgium/G0116/2022,0.0
A/Bangladesh/4005/2020,A/Belgium/G0127/2021,0.0
A/Bangladesh/4005/2020,A/Belgium/G0151/2022,0.0
A/Bangladesh/4005/2020,A/Belgium/G0153/2022,0.0
A/Bangladesh/4005/2020,A/Belgium/G0159/2022,0.0
A/Bangladesh/4005/2020,A/Belgium/G0162/2022,0.0
A/Bangladesh/4005/2020,A/Belgium/G0163/2022,0.0
A/Bangladesh/4005/2020,A/Belgium/G0164/2022,0.0
A/Albania/289813/2022,A/Belgium/G0171/2023,0.0
A/Bangladesh/4005/2020,A/Belgium/G0182/2022,0.0
A/Bangladesh/4005/2020,A/Belgium/G0183/2022,0.0
A/Bangladesh/4005/2020,A/Belgium/G0186/2022,0.0
A/Bangladesh/4005/2020,A/Belgium/G0188/2022,0.0
A/Bangladesh/4005/2020,A/Belgium/G0197/2022,0.0
A/Bangladesh/4005/2020,A/Belgium/G0201/2022,0.0
A/Albania/289813/2022,A/Belgium/G0241/2023,0.0
A/Albania/290243/2022,A/Belgium/G0241/2023,0.0
A/Albania/290270/2022,A/Belgium/G0241/2023,0.0
A/Albania/289813/2022,A/Belgium/G0261/2023,0.0
A/Alabama/5/2010,A/Belgium/G0508/2013,2.999999999999999
A/Athens/112/2012,A/Belgium/G0508/2013,0.0
A/Alabama/5/2010,A/Belgium/G0528/2013,2.999999999999999
A/Athens/112/2012,A/Belgium/G0528/2013,0.0
A/Alabama/5/2010,A/Belgium/G1010/2012,1.9999999999999991
A/Athens/112/2012,A/Belgium/G1010/2012,0.0
A/Alabama/5/2010,A/Belgium/G1034/2013,1.9999999999999991
A/Athens/112/2012,A/Belgium/G1034/2013,0.0
A/Alabama/5/2010,A/Belgium/G1063/2011,0.0
A/Alabama/5/2010,A/Belgium/G1067/2013,1.9999999999999991
A/Athens/112/2012,A/Belgium/G1067/2013,0.0
A/Alabama/5/2010,A/Belgium/G1071/2013,2.999999999999999
A/Athens/112/2012,A/Belgium/G1071/2013,0.0
A/Alabama/5/2010,A/Belgium/G1109/2011,0.0
A/Alabama/5/2010,A/Belgium/G1125/2011,0.0
A/Alabama/5/2010,A/Belgium/G1147/2011,0.0
A/Bangladesh/4005/2020,A/Belgium/H0006/2021,0.0
A/Bangladesh/4005/2020,A/Belgium/H0007/2021,0.0
A/Bangladesh/4005/2020,A/Belgium/H0008/2022,0.0
A/Bangladesh/4005/2020,A/Belgium/H0010/2021,0.0
A/Bangladesh/4005/2020,A/Belgium/H0013/2022,0.0
A/Bangladesh/4005/2020,A/Belgium/H0024/2022,0.0
A/Bangladesh/4005/2020,A/Belgium/H0026/2022,0.0
A/Alabama/5/2010,A/Belgium/S0304/2012,2.0
A/Athens/112/2012,A/Belgium/S0304/2012,0.0
A/Alabama/5/2010,A/Belgium/S0325/2012,2.999999999999999
A/Athens/112/2012,A/Belgium/S0325/2012,0.0
A/Bangladesh/4005/2020,A/Belgium/S0446/2022,0.0
A/Bangladesh/4005/2020,A/Belgium/S0740/2022,0.0
A/Bangladesh/4005/2020,A/Belgium/S0747/2022,0.0
A/Bangladesh/4005/2020,A/Belgium/S0757/2022,0.0
A/Bangladesh/4005/2020,A/Belgium/S0761/2022,0.0
A/Bangladesh/4005/2020,A/Belgium/S0772/2022,0.0
A/Bangladesh/4005/2020,A/Belgium/S0814/2022,0.0
A/Bangladesh/4005/2020,A/Belgium/S0822/2022,0.0
A/Bangladesh/4005/2020,A/Belgium/S0826/2022,0.0
A/Bangladesh/4005/2020,A/Belgium/S0834/2022,0.0
A/Albania/289813/2022,A/Belgium/S0888/2023,0.0
A/Bangladesh/4005/2020,A/Belgium/S0891/2022,0.0
A/Bangladesh/4005/2020,A/Belgium/S0894/2022,0.0
A/Albania/289813/2022,A/Belgium/S0898/2023,0.0
A/Alabama/5/2010,A/Belgium/S0923/2013,2.999999999999999
A/Athens/112/2012,A/Belgium/S0923/2013,0.0
A/Alabama/5/2010,A/Belgium/S0930/2013,2.999999999999999
A/Athens/112/2012,A/Belgium/S0930/2013,0.0
A/Alabama/5/2010,A/Belgium/S0932/2013,1.9999999999999991
A/Athens/112/2012,A/Belgium/S0932/2013,0.0
A/Bangladesh/4005/2020,A/Belgium/S1027/2022,0.0
A/Bangladesh/4005/2020,A/Belgium/S1030/2022,0.0
A/Bangladesh/4005/2020,A/Belgium/S1045/2022,0.0
A/Bangladesh/4005/2020,A/Belgium/S1049/2022,0.0
A/Bangladesh/4005/2020,A/Belgium/S1065/2022,0.0
A/Bangladesh/4005/2020,A/Belgium/S1074/2022,0.0
A/Bangladesh/4005/2020,A/Belgium/S1128/2022,0.0
A/Albania/289813/2022,A/Belgium/S1204/2023,0.0
A/Albania/289813/2022,A/Belgium/S1372/2023,0.0
A/Albania/289813/2022,A/Belgium/S1414/2023,0.0
A/Bangladesh/4005/2020,A/Belgium/W0019/2022,0.0
A/Alabama/5/2010,A/Belgrade/1166/2013,2.999999999999999
A/Athens/112/2012,A/Belgrade/1166/2013,0.0
A/Alabama/5/2010,A/Belgrade/1420/2012,1.9999999999999991
A/Athens/GR112/2012,A/Belgrade/1420/2012,0.0
A/Alabama/5/2010,A/Belgrade/1470/2012,1.0
A/Athens/GR112/2012,A/Belgrade/1470/2012,0.0
A/Alabama/5/2010,A/Belgrade/1544/2012,2.0
A/Athens/GR112/2012,A/Belgrade/1544/2012,0.0
A/Alabama/5/2010,A/Belgrade/1545/2012,2.999999999999999
A/Athens/GR112/2012,A/Belgrade/1545/2012,0.0
A/Alabama/5/2010,A/Belgrade/1741/2012,2.0
A/Athens/GR112/2012,A/Belgrade/1741/2012,0.0
A/Alabama/5/2010,A/Belgrade/449/2012,1.9999999999999991
A/Athens/GR112/2012,A/Belgrade/449/2012,0.0
A/Athens/112/2012,A/Belgrade/648/2013,0.0
A/Alabama/5/2010,A/Belgrade/649/2013,2.999999999999999
A/Athens/112/2012,A/Belgrade/649/2013,0.0
A/Alabama/5/2010,A/Belgrade/650/2013,3.999999999999999
A/Athens/112/2012,A/Belgrade/650/2013,0.0
A/Alabama/5/2010,A/Belgrade/898/2012,2.999999999999999
A/Athens/GR112/2012,A/Belgrade/898/2012,0.0
A/Almaty/2958/2013,A/Belguim/13G1319/2013,1.0
A/Athens/112/2012,A/Belguim/13G1319/2013,0.0
A/Almaty/2958/2013,A/Belguim/13G1326/2013,0.9999999999999991
A/Athens/112/2012,A/Belguim/13G1326/2013,0.0
A/Almaty/2958/2013,A/Belguim/13G1334/2013,1.0
A/Athens/112/2012,A/Belguim/13G1334/2013,0.0
A/Almaty/2958/2013,A/Belguim/14G0001/2014,1.0
A/Athens/112/2012,A/Belguim/14G0001/2014,0.0
A/Albania/289813/2022,A/BeniMellal/131/2022,0.0
A/Alabama/5/2010,A/Beograd/1549/2012,1.9999999999999991
A/Athens/GR112/2012,A/Beograd/1549/2012,0.0
A/Alabama/5/2010,A/Beograd/1607/2012,1.0
A/Athens/GR112/2012,A/Beograd/1607/2012,0.0
A/Alabama/5/2010,A/Berlin/1/2012,0.0
A/Almaty/2958/2013,A/Berlin/1/2014,0.9999999999999991
A/Athens/112/2012,A/Berlin/1/2014,0.0
A/Bangladesh/4005/2020,A/Berlin/10/2022,0.0
A/Anhui/1238/2005,A/Berlin/11/2006,0.0
A/Annecy/1138/2005,A/Berlin/11/2006,0.0
A/Anhui/1238/2005,A/Berlin/12/2006,0.0
A/Annecy/1138/2005,A/Berlin/12/2006,0.0
A/Almaty/2958/2013,A/Berlin/12/2014,1.0
A/Athens/112/2012,A/Berlin/12/2014,0.0
A/Alabama/5/2010,A/Berlin/165/2012,2.999999999999999
A/Athens/112/2012,A/Berlin/165/2012,0.0
A/Alabama/5/2010,A/Berlin/170/2012,1.9999999999999991
A/Athens/112/2012,A/Berlin/170/2012,0.0
A/Alabama/5/2010,A/Berlin/171/2012,1.9999999999999991
A/Athens/112/2012,A/Berlin/171/2012,0.0
A/Algeria/G138/2006,A/Berlin/2/2006,2.7279204545631996
A/Astrakhan/60/07,A/Berlin/2/2006,4.7279204545632005
A/Barcelona/134/2006,A/Berlin/2/2006,1.7279204545631996
A/Bayern/4/2006,A/Berlin/2/2006,0.0
A/Belarus/340/2007,A/Berlin/2/2006,4.7279204545632005
A/Belgium/SP003/07,A/Berlin/2/2006,3.7279204545631996
A/Belgium/SP005/07,A/Berlin/2/2006,1.7279204545631996
A/Belgium/SP007/07,A/Berlin/2/2006,4.7279204545632005
A/Belgium/SP009/07,A/Berlin/2/2006,2.7279204545631996
A/Berlin/2/2006,A/Berlin/2/2006,1.5106897383425313
A/Alabama/5/2010,A/Berlin/2/2012,0.0
A/Almaty/2958/2013,A/Berlin/2/2014,0.9999999999999991
A/Athens/112/2012,A/Berlin/2/2014,0.0
A/Bangladesh/4005/2020,A/Berlin/2/2021,0.0
A/Bayern/4/2006,A/Berlin/20/07,0.0
A/Berlin/2/2006,A/Berlin/20/07,1.0000000000000004
A/Almaty/2958/2013,A/Berlin/20/2014,1.9999999999999991
A/Athens/112/2012,A/Berlin/20/2014,0.0
A/Almaty/2958/2013,A/Berlin/215/2013,1.0
A/Athens/112/2012,A/Berlin/215/2013,0.0
A/Almaty/2958/2013,A/Berlin/216/2013,0.9999999999999991
A/Athens/112/2012,A/Berlin/216/2013,0.0
A/Annecy/1138/2005,A/Berlin/23/2006,0.0
A/Albania/289813/2022,A/Berlin/26/2024,0.0
A/Albania/289813/2022,A/Berlin/27/2023,0.0
A/Albania/289813/2022,A/Berlin/28/2023,0.0
A/Alabama/5/2010,A/Berlin/3/2012,0.0
A/Almaty/2958/2013,A/Berlin/3/2014,0.9999999999999991
A/Athens/112/2012,A/Berlin/3/2014,0.0
A/Bangladesh/4005/2020,A/Berlin/3/2021,0.0
A/Annecy/1138/2005,A/Berlin/32/2006,0.0
A/Albania/289813/2022,A/Berlin/32/2023,0.0
A/Annecy/1138/2005,A/Berlin/36/2006,0.0
A/Annecy/1138/2005,A/Berlin/37/2006,0.0
A/Albania/289813/2022,A/Berlin/37/2023,0.0
A/Annecy/1138/2005,A/Berlin/38/2006,0.0
A/Berlin/2/2006,A/Berlin/4/07,0.0
A/Alabama/5/2010,A/Berlin/4/2012,0.0
A/Almaty/2958/2013,A/Berlin/4/2014,1.9999999999999991
A/Athens/112/2012,A/Berlin/4/2014,0.0
A/Bangladesh/4005/2020,A/Berlin/4/2021,0.0
A/Bangladesh/4005/2020,A/Berlin/40/2022,0.0
A/Albania/289813/2022,A/Berlin/40/2023,0.0
A/Anhui/1238/2005,A/Berlin/5/2006,0.0
A/Annecy/1138/2005,A/Berlin/5/2006,1.0
A/Alabama/5/2010,A/Berlin/5/2012,0.0
A/Bangladesh/4005/2020,A/Berlin/5/2021,0.0
A/Bangladesh/4005/2020,A/Berlin/5/2022,0.0
A/Alabama/5/2010,A/Berlin/6/2012,0.0
A/Bangladesh/4005/2020,A/Berlin/6/2021,0.0
A/Alabama/5/2010,A/Berlin/7/2012,0.0
A/Bangladesh/4005/2020,A/Berlin/7/2021,0.0
A/Anhui/1238/2005,A/Berlin/8/2006,0.0
A/Annecy/1138/2005,A/Berlin/8/2006,1.9999999999999991
A/Alabama/5/2010,A/Berlin/8/2012,0.0
A/Almaty/2958/2013,A/Berlin/8/2014,1.0
A/Athens/112/2012,A/Berlin/8/2014,0.0
A/Alabama/5/2010,A/Berlin/85/2011,0.0
A/Alabama/5/2010,A/Berlin/86/2011,0.0
A/Alabama/5/2010,A/Berlin/87/2011,0.0
A/Bangladesh/4005/2020,A/Berlin/87/2022,0.0
A/Alabama/5/2010,A/Berlin/88/2011,0.0
A/Alabama/5/2010,A/Berlin/89/2011,0.0
A/Alabama/5/2010,A/Berlin/90/2011,0.0
A/Alabama/5/2010,A/Berlin/91/2011,0.0
A/Alabama/5/2010,A/Berlin/92/2011,0.0
A/Acores PT/11/2013,A/Berlin/93/2011,2.0
A/Acores/SU43/2012,A/Berlin/93/2011,2.0
A/Aktobe/2935/2013,A/Berlin/93/2011,3.0
A/Aktobe/2941/2013,A/Berlin/93/2011,2.0
A/Alabama/5/2010,A/Berlin/93/2011,3.482724306790418
A/Algiers/107/2012,A/Berlin/93/2011,2.0
A/Algiers/120/2012,A/Berlin/93/2011,2.0
A/Almaty/2871/2013,A/Berlin/93/2011,2.0
A/Almaty/2878/2013,A/Berlin/93/2011,2.0
A/Almaty/2880/2013,A/Berlin/93/2011,2.0
A/Almaty/2901/2013,A/Berlin/93/2011,2.0
A/Almaty/2926/2013,A/Berlin/93/2011,2.0
A/Almaty/2927/2013,A/Berlin/93/2011,2.0
A/Almaty/2929/2013,A/Berlin/93/2011,2.0
A/Almaty/2944/2013,A/Berlin/93/2011,3.0
A/Almaty/2946/2013,A/Berlin/93/2011,3.0
A/Almaty/2952/2013,A/Berlin/93/2011,2.0
A/Almaty/2955/2013,A/Berlin/93/2011,3.0
A/Almaty/2956/2013,A/Berlin/93/2011,2.0
A/Almaty/2958/2013,A/Berlin/93/2011,1.929610672108602
A/Alsace/889/2012,A/Berlin/93/2011,3.0
A/American Samoa/4786/2013,A/Berlin/93/2011,0.8300749985576878
A/Annecy/2806/2012,A/Berlin/93/2011,2.0
A/Annecy/2809/2013,A/Berlin/93/2011,3.0
A/Antananarivo/3487/2012,A/Berlin/93/2011,2.0
A/Antananarivo/3575/2012,A/Berlin/93/2011,3.0
A/Antananarivo/3635/2012,A/Berlin/93/2011,1.0
A/Antananarivo/3669/2012,A/Berlin/93/2011,3.0
A/Antananarivo/3892/2012,A/Berlin/93/2011,2.0
A/Antananarivo/4906/2012,A/Berlin/93/2011,3.999999999999999
A/Antsirabe/3733/2012,A/Berlin/93/2011,2.0
A/Antsirabe/3734/2012,A/Berlin/93/2011,3.999999999999999
A/Arges/126697/2012,A/Berlin/93/2011,2.0
A/Astrakhan/1/2013,A/Berlin/93/2011,2.0
A/Astrakhan/2/2013,A/Berlin/93/2011,3.0
A/Astrakhan/5/2013,A/Berlin/93/2011,1.0
A/Athens GR/14/2013,A/Berlin/93/2011,3.0
A/Athens/112/2012,A/Berlin/93/2011,2.0811367627254054
A/Athens/GR112/2012,A/Berlin/93/2011,1.594007640324163
A/Attecoube/GR741/2012,A/Berlin/93/2011,1.0
A/Austria/705367/2012,A/Berlin/93/2011,2.0
A/Austria/709778/2012,A/Berlin/93/2011,2.0
A/Austria/710638/2012,A/Berlin/93/2011,1.0
A/Austria/716774/2013,A/Berlin/93/2011,2.0
A/Austria/726749/2013,A/Berlin/93/2011,2.0
A/Belgium/G0508/2013,A/Berlin/93/2011,3.0
A/Belgium/G0528/2013,A/Berlin/93/2011,3.0
A/Belgium/G1010/2012,A/Berlin/93/2011,2.0
A/Belgium/G1034/2013,A/Berlin/93/2011,3.0
A/Belgium/G1067/2013,A/Berlin/93/2011,2.0
A/Belgium/G1071/2013,A/Berlin/93/2011,3.0
A/Belgium/S0304/2012,A/Berlin/93/2011,1.0
A/Belgium/S0325/2012,A/Berlin/93/2011,3.0
A/Belgium/S0923/2013,A/Berlin/93/2011,3.0
A/Belgium/S0930/2013,A/Berlin/93/2011,3.0
A/Belgium/S0932/2013,A/Berlin/93/2011,3.0
A/Belgrade/1166/2013,A/Berlin/93/2011,2.0
A/Belgrade/1420/2012,A/Berlin/93/2011,0.0
A/Belgrade/1470/2012,A/Berlin/93/2011,0.0
A/Belgrade/1544/2012,A/Berlin/93/2011,0.0
A/Belgrade/1545/2012,A/Berlin/93/2011,1.0
A/Belgrade/1741/2012,A/Berlin/93/2011,0.0
A/Belgrade/449/2012,A/Berlin/93/2011,1.0
A/Belgrade/648/2013,A/Berlin/93/2011,2.0
A/Belgrade/649/2013,A/Berlin/93/2011,2.0
A/Belgrade/650/2013,A/Berlin/93/2011,2.0
A/Belgrade/898/2012,A/Berlin/93/2011,2.0
A/Beograd/1549/2012,A/Berlin/93/2011,1.0
A/Beograd/1607/2012,A/Berlin/93/2011,0.0
A/Berlin/165/2012,A/Berlin/93/2011,3.0
A/Berlin/170/2012,A/Berlin/93/2011,2.0
A/Berlin/171/2012,A/Berlin/93/2011,2.0
A/Berlin/93/2011,A/Berlin/93/2011,1.3677317845004868
A/Alabama/5/2010,A/Berlin/94/2011,0.0
A/Bangladesh/4005/2020,A/Birobidjan/12/2022,0.0
A/Bangladesh/4005/2020,A/Bolzano/16/2022,0.0
A/Bangladesh/4005/2020,A/Bolzano/21/2022,0.0
A/Bangladesh/4005/2020,A/Bolzano/22/2022,0.0
A/Bangladesh/4005/2020,A/Bolzano/24/2022,0.0
A/Bangladesh/4005/2020,A/Bolzano/3/2022,0.0
A/Albania/289813/2022,A/Bolzano/37/2024,0.0
A/Bangladesh/4005/2020,A/Bolzano/4/2022,0.0
A/Albania/289813/2022,A/Boras/2/2023,0.0
A/Albania/289813/2022,A/Boras/3/2023,0.0
A/Albania/289813/2022,A/Boras/SE23-16165/2023,0.0
A/Berlin/2/2006,A/Bordeaux/1276/06,0.0
A/Almaty/2958/2013,A/Bordeaux/2456/2013,0.9999999999999991
A/Athens/112/2012,A/Bordeaux/2456/2013,0.0
A/Bayern/4/2006,A/Borisov/175/07,0.0
A/Berlin/2/2006,A/Borisov/175/07,1.0000000000000004
A/Albania/289813/2022,A/BosniaAndHerzegovina/1149/2024,0.0
A/Albania/289813/2022,A/BosniaAndHerzegovina/144/2023,0.0
A/Albania/289813/2022,A/BosniaAndHerzegovina/154/2023,0.0
A/Albania/289813/2022,A/BosniaAndHerzegovina/167/2023,0.0
A/Albania/289813/2022,A/BosniaAndHerzegovina/181/2023,0.0
A/Albania/289813/2022,A/BosniaAndHerzegovina/483/2024,0.0
A/Albania/289813/2022,A/BosniaAndHerzegovina/502/2024,0.0
A/Albania/289813/2022,A/BosniaAndHerzegovina/599/2024,0.0
A/Albania/289813/2022,A/BosniaAndHerzegovina/649/2024,0.0
A/Alabama/5/2010,A/Bourgogne/850/2012,1.9999999999999991
A/Athens/GR112/2012,A/Bourgogne/850/2012,0.0
A/Berlin/93/2011,A/Bourgogne/850/2012,1.0
A/Bangladesh/4005/2020,A/Bourgoin/758/2022,0.0
A/Albania/289813/2022,A/Bousher/52310940/2023,0.0
A/Alabama/5/2010,A/Braila/89501/2012,0.0
A/Alabama/5/2010,A/Brandenburg/1/2012,0.0
A/Agadir/300/2023,A/Brandenburg/15/2022,3.1517776547320535
A/Al Musanaah/7234645/2023,A/Brandenburg/15/2022,4.1517776547320535
A/Albania/289813/2022,A/Brandenburg/15/2022,0.5064794907834234
A/As Suwaiq/7234643/2023,A/Brandenburg/15/2022,3.1517776547320535
A/Basse_Normandie/02105/2023,A/Brandenburg/15/2022,5.1517776547320535
A/Bayern/10/2023,A/Brandenburg/15/2022,2.1517776547320544
A/Bayern/11/2023,A/Brandenburg/15/2022,5.1517776547320535
A/Belgium/G0171/2023,A/Brandenburg/15/2022,4.1517776547320535
A/Belgium/G0261/2023,A/Brandenburg/15/2022,1.1517776547320544
A/Belgium/S0888/2023,A/Brandenburg/15/2022,3.1517776547320535
A/Belgium/S0898/2023,A/Brandenburg/15/2022,5.1517776547320535
A/Belgium/S1204/2023,A/Brandenburg/15/2022,4.1517776547320535
A/Belgium/S1372/2023,A/Brandenburg/15/2022,3.1517776547320535
A/Belgium/S1414/2023,A/Brandenburg/15/2022,3.1517776547320535
A/BeniMellal/131/2022,A/Brandenburg/15/2022,3.1517776547320535
A/Berlin/27/2023,A/Brandenburg/15/2022,4.1517776547320535
A/Berlin/28/2023,A/Brandenburg/15/2022,5.1517776547320535
A/Berlin/32/2023,A/Brandenburg/15/2022,4.1517776547320535
A/Berlin/37/2023,A/Brandenburg/15/2022,5.1517776547320535
A/Bousher/52310940/2023,A/Brandenburg/15/2022,0.1517776547320544
A/Brandenburg/15/2022,A/Brandenburg/15/2022,0.0
A/Bangladesh/4005/2020,A/Brandenburg/2/2022,0.0
A/Alabama/5/2010,A/Brandenburg/3/2012,1.9999999999999991
A/Athens/112/2012,A/Brandenburg/3/2012,0.0
A/Berlin/93/2011,A/Brandenburg/3/2012,0.0
A/Albania/289813/2022,A/Brandenburg/3/2023,0.0
A/Brandenburg/15/2022,A/Brandenburg/3/2023,0.9999999999999991
A/Annecy/1138/2005,A/Brandenburg/4/2006,0.0
A/Almaty/2958/2013,A/Bratislava/111/2014,0.0
